iso3,ISI,ISI_prod,ISI_broad,ICI,ICI_long,ICI_basic,ICI_basic_full,ICI_coverage,ESI,ESI_alt,ESI_prod,ESI_dest,ECI,ECI_long,ECI_basic,ECI_basic_full,ECI_prod,ECI_coverage,CGI,CGI_long,CGI_basic,CGI_basic_full,CGI_coverage,SGI,SGI_long,SGI_basic,SGI_basic_full,SGI_coverage,ICI_upstream,ICI_downstream,CGI_upstream,CGI_downstream
MNE,0.5208665815127317,0.2672374274574603,0.0864600573556773,0.0017140343970104314,0.003873031060550204,0.004571090820546557,0.002403999436801214,0.4218925137137444,0.010405633672215442,0.02497624716844943,0.09084060241406916,0.28107592834228096,0.0014690600918610519,0.0031100572483048618,0.003198271898857813,0.0021997008528195595,0.002348526986851807,0.597389872686738,0.003289146365839896,0.0067732911326613505,0.016950484875882053,0.013421329054841316,0.7623624410333927,0.003285801608067383,0.011559971231284556,0.007505851717402443,0.005404932587324651,0.6036969766831014,5.587501928449385e-4,0.0027667207581803265,0.0015014744558990735,0.0038997152170033226
MNG,0.24031770866256885,0.21779865589816916,0.18411004462630443,0.0023054937739235126,0.005900930068481376,0.005233807860705563,0.0026153463719249446,0.04598912343862228,0.013744605893762009,0.017358639825698602,0.05016029674762033,0.23337492938146726,0.015165841571181407,0.03534463494142425,0.031578441256309535,0.004039480985426381,0.009344988829529036,0.1059974080206337,0.009502886887697301,0.02461723640802205,0.04056772838570572,0.027468922217001833,0.6328658676982205,0.0010793343540607535,0.0026814531878989654,0.004018434379512926,0.023825804825538748,0.7873008072044531,6.180155739285748e-4,0.014455487233238208,0.00922208402444797,0.008261213713289873
MNP,0,0.07149367577788929,0,0,0,0,0,0,0.010745474553451513,0.017014476166475688,0.0982313647297818,0.30553825891261643,0.009594725936598074,0.015571032853991931,0.01935865179271125,0.018913951170070113,0.010528951900042277,0.9154946431216685,0,0,0,0,0.29354843993120927,0,0,0,0,0.21989999980761793,0,0,0,0
MOZ,0.24938909206909046,0.1601473224449617,0.10405004980610166,2.4257389055192194e-4,6.775958253988368e-4,6.10169146260093e-4,0.0012045042116071176,0.4095628237102941,0.004402048904745469,0.007542350142828647,0.03738140157647873,0.435250504541744,2.324313217773564e-4,5.174049538814908e-4,5.730600884917159e-4,4.752325493310932e-4,2.690571160612916e-4,0.5155942302100115,0.004136561668960572,0.009314759246434455,0.019826982619197436,0.01213962439593047,0.5775203213257694,0.0036857345328734263,0.010095886283070486,0.014903001913626847,0.009821784155058933,0.40319547682373574,1.11111334782274e-4,0.0014759843247118974,0.002303632160607897,0.007613933467905964
MRT,0.2906415301633053,0.19170331119572087,0.11059846588815657,0.006698385253647369,0.015520152223405881,0.01269681261312417,0.0010717780720632725,0.018473681701884844,0.002752025285888448,0.0045640363465730025,0.020085583667167686,0.2934676217312536,6.095990451620084e-4,0.0017405894421819537,0.0022554574577351304,7.183614307127951e-4,0.0011298515917034745,0.27746514611195167,0.005696316150845616,0.010622982880096065,0.027983089670775996,0.01886765528348429,0.6568511776312685,0.0029339169464914806,0.0075065568918386795,0.01095616767747487,0.0011644290303524597,0.09383742118487816,0.009331082856367932,0.004654258169626628,0.003747227233284865,0.008329543502404642
MSR,0.09822506066772721,0.22507525519569158,0.010424253326935567,0.0012677643479786752,0.006832925797101544,0.0018252494051899406,0.0015478650487225152,0.028592131789297086,0.006643481274192249,0.009432771140990804,0.07843633768180251,0.20320020577510908,0.006525767304046546,0.011387905577893577,0.012585411704383837,0.007994902621194594,0.006597087867196015,0.607945244294276,3.867991446095215e-4,9.902074297604233e-4,0.0013837705344118757,0.0011298470509662273,0.7674855802761898,0.004087549045107892,0.004676767400276177,0.008216483383178515,0.0033169311337068433,0.5934017289587222,3.601268201559505e-5,8.89020309069697e-6,5.535731672110358e-4,2.5578068736989553e-4
MUS,0.45168217383560666,0.23821061841034544,0.12741385456311616,0.007220232478465855,0.013085317892466234,0.018998019963407466,0.014607573336090768,0.7061495364854478,0.029891856074272218,0.08848183154463046,0.1919780289476374,0.35606909244893,0.006297870213962425,0.011154627857547292,0.015808806243322742,0.013460314237820268,0.006810937104804675,0.7586342647402831,0.005597760612830827,0.012057537687720644,0.027946524603708122,0.01776296048552165,0.6028242053418195,0.0026293433735179736,0.007874244606375893,0.009338748215933201,0.007631501954727668,0.6864349084890495,0.0029272022820504844,0.010576479437556949,0.003273972199348406,0.007094658860974258
MWI,0.21848309772401214,0.15695705212587266,0.08720851055555577,8.962734147706582e-4,0.0017290127208484474,0.0014547040630151207,0.0012163829418456653,0.7411314314397593,0.0030712719453876635,0.010012565631374502,0.03287997381356382,0.38908577691799423,7.015265438050277e-4,0.0016285569499249627,0.0020042165414443144,0.001967467065756439,9.430758908670901e-4,0.816527251125764,0.003038427360233957,0.006948780971389252,0.015336851155534834,0.010758943169151568,0.6620098605131136,0.0028427266889755267,0.004609717448088397,0.01036568116150082,0.00642400312879625,0.7205614616734609,6.736766081914386e-4,9.587485447834555e-4,0.001530358280356233,0.004840717675873203
MYS,0.41003947658665696,0.27119504654775667,0.21520110684441127,0.008329456050162859,0.025027070562344236,0.019942431266096308,0.01745114314510262,0.7834193622207887,0.20270729276574642,0.26719053396790576,0.34839877408591235,0.6735690422436985,0.006652014295954429,0.01945589919893235,0.015651530424028316,0.013282167525350472,0.0060500403214079415,0.7191167035794765,0.005217454620319036,0.01262593460368425,0.025234539910185403,0.02066281533853666,0.7649296398279034,0.007462943336992634,0.02276058294064753,0.02148120851223123,0.011788187019273663,0.49659670046152404,0.005426318714967124,0.016934533717333174,0.0035116852299457335,0.0102288121093745
NAM,0.3290099437645679,0.2239847331206159,0.07099426317853129,0.0013718249740174101,0.004379521655576313,0.00277610242487961,7.116430548521282e-4,0.1454603453834808,0.009273961624222303,0.033851296196848533,0.07239909464480843,0.28406840996666244,8.987192688759133e-4,0.002652285528728526,0.002265716664313705,0.001357480613407117,0.0013002237715869914,0.3391861761605892,0.0025526373923624402,0.006340235261848301,0.011930557729439226,0.00767137078362925,0.6002615510275398,0.0018750899116991083,0.004651220245969955,0.005033036514296405,0.0022359460895415443,0.1832166503654652,0.0018476681782434979,0.0023693237154878773,0.0014736990055483465,0.00300740862913245
NCL,0.31500040241189176,0.24031501948841077,0.047429388978851024,0.003010048505645751,0.006409130211013607,0.005590044009784986,8.07224544175961e-5,0.006824881384274474,0.005000675276930312,0.00453577498476567,0.01859940125179318,0.31035496451781164,5.038666134982147e-4,0.0019929064824570175,0.001130784106126658,6.514662016182519e-4,5.578671752558947e-4,0.4847390874945566,0.0021820885004465,0.004431862794331112,0.00881560646073014,0.0056091230929649705,0.584100453623252,0.002835275396456009,0.006587804555512188,0.0073859362697585,5.968266136757525e-4,0.021665224880570096,0.0016119191003290052,0.0034380832144810967,0.0015698936877496493,0.0015846582415447626
NER,0.17583857856444365,0.1620348001179223,0.1146851289554292,0.008870049734517335,0.020079594276841552,0.027247187515903337,0.0011408545840271792,0.03120064207058211,0.00423235210812128,0.004851255751961476,0.039368404512925684,0.20465245992618233,0.002236164162049248,0.004470833406800689,0.010207908466831919,0.0010748471632536876,0.0026529352086233303,0.09071963936681536,0.004425233709001194,0.011698922184073729,0.023260066931759693,0.020255484798996953,0.8391221890981666,0.004202120586910355,0.010779862563693829,0.012637889690172332,0.0030240380380733766,0.12718951324723304,0.009177722242577993,0.00678222358892886,0.0030876374538808685,0.006345529029645332
NFK,0.028224167046536207,0.12818835897099068,0.006042947410261904,NA,NA,NA,5.936432040938716e-4,0,0.001708701567328157,0.0024555044527994362,0.0467926564692724,0.2931359462129833,0.00608876838370618,0.013378036376211884,0.014985984032085804,0.013220617712903015,0.00587087726753426,0.7897029700240359,3.6989714263674616e-4,0.0010348124762499574,0.0015181126859944453,0.0010500800364091976,0.6878370774599044,0.0017295556397874327,0.0035986838793617614,0.003384623296319445,0.0021436947475530622,0.5892671891166439,NA,NA,3.2201067683462796e-5,7.167667663634923e-4
NGA,0.34445911175956606,0.2172791239085457,0.20174624918774584,7.453383361048433e-4,0.0018456217302122028,0.0025119802997405094,5.815706021429814e-4,0.17810329616756626,0.005518527239360341,0.007381198685904635,0.029048446215269044,0.45231570326081144,5.619878553008987e-5,1.5664844705700397e-4,2.1529092135290674e-4,2.4946886382477867e-4,7.125333810715685e-5,0.8684951020050579,0.008139920348232087,0.018318074638448496,0.03854608808308282,0.02679320485833335,0.6637788721777773,0.015590232047420109,0.05379244461909539,0.04297025394719142,0.05530597946568656,0.8605896142521714,3.0044773214328287e-4,0.007240213512668431,0.008095166538116465,0.008595582707736735
NIC,0.3364279423825441,0.20857301571330933,0.0976260546564924,0.003974902119049259,0.005932158872306705,0.009115937926721416,0.007291262463998117,0.734039985915084,0.008962151261667991,0.022086996358783865,0.057899508720541136,0.26060985722600816,0.0016497671765091915,0.002877918708362463,0.003699393450227161,0.0027463720548704476,0.003744235301116307,0.6955367768605422,0.0030547449897315926,0.006119341937809566,0.015357928360986477,0.012917679872901726,0.7923037473528133,0.0025298654723596254,0.005392461616387287,0.011769494667010872,0.010394539859058206,0.7481437470559352,0.0024158026318648012,0.004783738726442252,0.0018347417679246156,0.004180727968339222
NIU,0,0.12220654490717003,0,0,0,0,0,0,0.006333136429379513,0.024135150637264978,0.13581879782540376,0.31041763634017794,0.012410588575478972,0.0266707023581942,0.031426784422728796,0.025135830029747796,0.015086492853406542,0.7221564158330588,0,0,0,0,0.6006047666261667,0,0,0,0,0.4651077074813206,0,0,0,0
NLD,0.5783700207183627,0.34945220475543454,0.09403336925316916,0.0055771874579118655,0.01225528778454803,0.014635479322950465,0.011013808125594946,0.7108124309436501,0.15657824983034535,0.2536080039873128,0.401291771521853,0.38992695550624135,0.004921874377122887,0.01113930399605167,0.011940544821702762,0.009197124990060429,0.009117381651891259,0.6960213927371738,0.00390661987620932,0.00765214825268887,0.017452886490684168,0.014274322743965064,0.7804191483269444,0.0021081139525838746,0.005079902485922661,0.007563854724334697,0.0051931177332093575,0.6402026228401124,0.002797555953620456,0.0052394564637777054,0.0015788861543400779,0.004485208539088045
NOR,0.5957250503548793,0.34750203888603604,0.10057440487204516,6.481699695582092e-4,0.0020700492679380867,0.0014356544926812994,0.0014177765046289833,0.9116079256487807,0.037619051066484166,0.05459336409432749,0.10842151381352648,0.3161927533752181,7.233120631966072e-4,0.0016423317031198676,0.0017817776956549783,0.0018250318604588788,0.0010599703733423095,0.885097624480024,0.004041320089443559,0.007435714492690681,0.020347328443408745,0.015812728234484246,0.7398296837408466,0.0010522908404248337,0.002707362603312382,0.007467091064161168,0.005792436171556246,0.809954224037614,2.2786791186429287e-4,0.004416622397718744,0.0015580584190103112,0.005571229228309669
NPL,0.3408908280935408,0.21711163747057124,0.1268996300068193,0.012557644521198967,0.02420277554083853,0.03770146251603923,0.03379126255544536,0.73826997740578,0.023822025034829917,0.03001138030787202,0.07930451598061485,0.2578527199405376,0.0055283715385313174,0.008963266867540927,0.017630079012040074,0.014650208081076393,0.006164269087161906,0.6772765142040336,0.004306980474868736,0.008614284297870844,0.022302529277395032,0.015839349035368256,0.6704856894054969,0.006089216618822442,0.021229591875696393,0.008296705472301182,0.006779207239065948,0.5968810864934332,0.002258937174577903,0.02850622638703002,0.002051068533327636,0.006749720775709239
NRU,0.12255493458485013,0.18114063506037328,0.0556956149994407,NA,NA,NA,5.648307369597999e-4,0,0.005311193143963787,0.00270830289876636,0.02505532138542842,0.13921817405548476,6.175872308682405e-4,0.0011438960295756743,0.0016037349197996792,0.0014265492284752112,6.534052893438882e-4,0.8444505474571511,0.0024128673938104885,0.005380230739459469,0.012109607453275557,0.009187588937533058,0.7122292620623143,0.002968342776809375,0.009677767581531218,0.008273092448078745,0.006474962507846909,0.8443672883515959,NA,NA,0.004463277467496747,0.0013424660158708958
NZL,0.5883208852648628,0.35380790385933913,0.19640144792873523,0.003256136401460307,0.007691518769465433,0.008325145310145679,0.0077587038801885866,0.6190683679909627,0.048860020735514584,0.07816356789282827,0.13498328314199193,0.5956076362116293,0.003099333524890129,0.006750514300537527,0.007263817814476372,0.007073157318591615,0.002721369621446886,0.7110157365153293,0.008724628741751618,0.017263588683166933,0.04423133056402338,0.03009680092152311,0.647886180662299,0.0051362184581930734,0.011741730443637346,0.019782026510739976,0.01503402946608549,0.7312284615851989,0.01270710154614739,0.0011504186258280821,0.005531587800346848,0.010098945030394716
OMN,0.2467846260781917,0.20482006932640973,0.054968359979172515,3.122365634219429e-4,9.098136441533994e-4,7.759696553903429e-4,6.984490480433135e-4,0.7073358219440293,0.026827902725700667,0.03649423948339081,0.08950433482995544,0.4587937522600149,0.0012935566593695964,0.003292601952928508,0.002970282801702821,0.0018932195877057766,0.0014452888732179334,0.5579277274237646,0.0014074851934940706,0.0035102687443835027,0.007166436547658622,0.004896519634614871,0.6037151906258182,0.0027059457948060486,0.007489065766861698,0.00942952099166394,0.005879458266554321,0.6264985349861144,1.5626295366855952e-4,0.0025392006501603706,9.504299155114805e-4,0.0019463397227457173
PAK,0.3142261202260996,0.17715794818899658,0.1935198950814346,0.0233084141969032,0.034756447067636406,0.06889656636917033,0.056374457647692555,0.7976906475906366,0.05259747170715267,0.06718240539439288,0.12714560112868512,0.5249875884023133,0.00748617464493633,0.011065187249996954,0.022255942919099984,0.01875357442244918,0.011267229160103516,0.7937930829274147,0.004005194466555091,0.010588735643635655,0.02037702378881678,0.01695438521821617,0.7837825239591252,0.004892765223858289,0.013448114495465471,0.018643366849907857,0.015848105864329134,0.7445264956292627,0.0022780085583285043,0.03512615597673568,0.002158722914416559,0.008610353133032414
PAN,0.40626878400354927,0.19732705947418422,0.11524589235522999,0.010687426349009264,0.020971272806342534,0.027241381646910815,0.006361196419395264,0.2240473417613392,0.01816985112425281,0.05493239747209633,0.15102381731298162,0.4233635177670733,0.007193542822642091,0.013716444188768539,0.017433697218403103,0.005873838495740751,0.007448462790548822,0.30180144445175344,0.003714773973262641,0.007635156197833943,0.01856150275394001,0.013608565962275818,0.703706480958622,0.00485272854124945,0.013812434447177224,0.015372167867406491,0.00764978459525802,0.3973032657761807,0.007662394717248444,0.01258657538136664,0.0014329165232998512,0.007506011220083169
PCN,0,0.0437042528430745,0,0,0,0,0,0,0.0070323922140793785,0.0128643125198098,0.07738819917774821,0.19790864524040694,0.005298223920830002,0.011827905398806642,0.016327164005230228,0.01850379261132599,0.005941350596309342,0.7032125967379441,0,0,0,0,0.7812508077982905,0,0,0,0,0.5749572683646363,0,0,0,0
PER,0.4840552618118261,0.30463297956017754,0.23368361723177153,0.004461357499688689,0.00942634599514704,0.012093675134474536,0.004131994089303067,0.3259488495992443,0.020336661548738696,0.03943655209053533,0.0889700905987755,0.5056740332324384,0.002066706811488036,0.0044310505384584755,0.0058490435055940275,0.003046995233358571,0.002180948786478647,0.4405427774383156,0.007462450141940923,0.014725671450506498,0.03840717007658588,0.03059056258786424,0.7589345648870393,0.003730316286510166,0.008158107106706695,0.01467496206016605,0.005538582050638754,0.3620197563151337,0.002195880385758789,0.006221732697120648,0.0034551266507058358,0.010142773489003085
PHL,0.3637715960271507,0.25604117408149435,0.2102801530779056,0.009257421464886555,0.025368001819281154,0.023214627732515265,0.020365355551218777,0.8146285039066148,0.16981150004488743,0.2144195922105255,0.2699276631328816,0.6524215111324406,0.007898719214296555,0.02103081823588513,0.018077004378442316,0.01606809631984525,0.006979555070609746,0.775225479738864,0.005093853762208563,0.011294806600651415,0.02538145120843341,0.020324082944519505,0.7423952813715582,0.00529497341684121,0.016497414768250392,0.01870023071342801,0.010013035851852682,0.46474562318896645,0.008773953963201766,0.017567976337266988,0.003615948807556022,0.008533004938836469
PLW,0.13135988666094484,0.13792499829821542,0.08272097548132734,NA,NA,NA,0.0020346390907154217,0,0.006402774334461994,0.013517258116653127,0.05894307983131143,0.23500572828087624,0.006787004730323694,0.025183727511778116,0.01583174407030514,0.004278313014776045,0.004917731020864191,0.224962991763661,0.006759534101458762,0.01607639222482961,0.03547786487797206,0.015597377726460152,0.41641352339399845,0.006861147022581771,0.017895216923405007,0.020173183682260006,0.02198642920319681,0.16876487017689054,NA,NA,0.006098684519683258,0.007510323657315332
PNG,0.29492256528680494,0.23308840052733,0.12813146912710446,8.212265740963638e-5,4.12303972940137e-4,1.880779471477736e-4,4.472112299421281e-4,0.4951299277972178,0.008193752968183156,0.009869575711869633,0.023164048179026838,0.3637863376934917,1.7996162335105702e-4,6.038067732422467e-4,4.087658271741253e-4,2.8158308887368116e-4,1.37791645970417e-4,0.55350254822107,0.0050431829476125295,0.010868938534584186,0.0244100529988229,0.01837691556957896,0.7150377538038427,0.006651449779583082,0.018585944001360283,0.018185478890786037,0.009575702092232397,0.5516331623516618,3.316609872342492e-5,0.0011631398698473579,0.0048273709256960095,0.00504778084482775
POL,0.6372507125270932,0.39465297498422447,0.12160272713957371,0.010858113854227467,0.022091881654861964,0.02243012576655929,0.019825147945484217,0.8368484722934654,0.15865350711805998,0.29288639903019065,0.4265248557053562,0.35283315588094316,0.009180013051589966,0.01741778810369763,0.01699752922307708,0.015134608794396397,0.015188371392783704,0.8254354011686303,0.004409439650647041,0.008731127226871811,0.020469644006331122,0.01800315962325146,0.8342269432507076,0.0024607707502100253,0.00613165418686154,0.007305525352070429,0.005692488966711749,0.7421305995032694,0.005419362387484656,0.01069320075321768,0.0021542964149345967,0.005164455955752534
PRK,0.13860427726257477,0.12265306502452082,0.16383325427567297,NA,NA,NA,0.13021658956459992,0,0.007394568117877897,0.06941394094116621,0.15186792162318205,0.09259029811186986,0.007645918928850809,0.022011708210339518,0.014295481870386923,0.006586591913996697,0.010719750316584847,0.3499699422903025,0.010769763202488382,0.023202369846983276,0.06579457718746613,0.05569547945166017,0.8037616653599617,0.021539271108826117,0.05742201645075652,0.05898588357878241,0.02951907144899203,0.3527725879999715,NA,NA,0.005699071172694024,0.025824163337086894
PRT,0.40179215834935683,0.3142611624829665,0.04966799582217837,0.0023922150427189794,0.006097293826962703,0.005575449540454054,0.004776139387480471,0.7930355079926226,0.109790379340476,0.20862074769484898,0.33960857344295337,0.3913641353708098,0.005565941207902909,0.012737540412654253,0.013294987533488217,0.011400607560855461,0.00934690219933582,0.7586591136914106,0.0011094867911316097,0.0028309660141163416,0.00562737653330939,0.004836514855765635,0.8088496825347248,0.0012422363338105936,0.0034145803399282153,0.0033692464408310203,0.00296564808357633,0.7766368923652325,0.0018236954830227357,0.002736376675714399,7.094758712835931e-4,0.0014296369202766704
PRY,0.4206293587305523,0.38389627091870837,0.2560285565953874,0.0012353582120847146,0.002693519561842473,0.0033002429199235155,0.002678652283298742,0.7302531725477514,0.006624256783576666,0.022421786145305364,0.04828999886838809,0.26894293369010264,0.0011480868903417396,0.002114067304672392,0.0032257889499059094,0.003336530921109566,0.0013562976007041273,0.6393466591331055,0.010923516738591096,0.023698316634429797,0.05949777939301322,0.04639462663180151,0.7489302752698879,0.005494250132222836,0.011315097496150388,0.015094266056415808,0.008651126484594106,0.4147415029604199,0.0011729007936792134,0.002610409062780381,0.0038122234665223824,0.010954944785198314
PSE,0.29722558014790873,0.14890401390552876,0.06936197550011956,0.0034744874091108186,0.007600452538360506,0.010716459352649537,0.0022171423158252644,0.1585785364374833,0.0017855256588469289,0.008469584688083205,0.03176336408449672,0.23463358579292776,8.458046560341445e-4,0.0017799921235595157,0.0024859052201112856,0.0023927481085729853,0.0011810013948220233,0.9416264105209631,0.002567106609871679,0.005290516287068152,0.01264199354262208,0.0100119933250661,0.7226269330676945,0.005844337888646669,0.014073575500057509,0.016148116662662648,0.00964004646423406,0.6031050104396593,8.853651071996471e-4,0.004715885172076626,0.0018086400247107814,0.0029407947055976854
PYF,0.39783320828915447,0.2618423960527047,0.0851964943069271,0.0034184576043063764,0.011821954999550443,0.007883917599333155,0.0016490524216792033,0.17469363003020982,0.012442631091084753,0.01849349997925058,0.06029490720368962,0.24302657317946602,0.005879853750695089,0.014455758940050542,0.014122835644901965,0.006101382930465131,0.0081209620622964,0.17346490367024772,0.002874288871539448,0.006213209830044341,0.014815215822366634,0.01163665140612689,0.7300746197414097,0.0018300162219249438,0.00488055987695555,0.004827679840320039,0.0014270994151228459,0.18505546384221305,9.041306301231413e-4,0.007679681017094905,0.0015102603069508743,0.002940020137087877
QAT,0.4916224403527625,0.2866952625503679,0.10800181869784084,0.0021893634099891366,0.0068329238084718765,0.004556882123140113,3.769897766376597e-4,0.05703380638510932,0.018104918131115533,0.021256103685798937,0.037270701755144894,0.47803798569647726,1.1314438362898444e-4,3.9480380777014943e-4,2.8854710442258793e-4,3.024253988872474e-4,2.0566455260441805e-4,0.6343763441477744,0.003800288612569621,0.00831519506173661,0.019935580439162996,0.014760757783117561,0.6960874112691575,0.003868880508368433,0.012257763597156055,0.011733004563179597,0.00935040143074401,0.6379360285186544,9.586934436692916e-4,0.006002189184666798,0.0022311954438467402,0.004111037154236676
ROU,0.4760776625374311,0.3326504796763109,0.05422219972356701,0.003760100127802055,0.009055966180830726,0.007689848669211987,0.006822142710851609,0.8070112247207034,0.11804264263259633,0.20738812651275018,0.3435369466268683,0.3806045775752779,0.006601768108621165,0.01523870920456259,0.013264816205412946,0.011324418704174773,0.01117925245731576,0.7774478232199011,0.0015691976867242723,0.003507654137706587,0.007607739448615199,0.006875451515704887,0.8478816461100689,0.0015053569927191539,0.004076961343915051,0.004186712538682517,0.003346574785269541,0.7587846099949168,0.0028035961068539695,0.004643665808789574,0.001077220553207891,0.0019791585511439594
RUS,0.4492519445492383,0.40955860445071435,0.37013841866176783,0.0033581709865714835,0.00912613757864262,0.008161349481899938,0.0031153527010756477,0.2685373776149173,0.02786961192317835,0.048630165246661805,0.10411252182102514,0.4541191940328135,7.782779469921395e-4,0.0019371823062378048,0.00220652249519708,0.0018709360469609541,8.333986369847942e-4,0.5568376050661988,0.012049062699846213,0.025847083325251787,0.058377803610727044,0.053130829601542424,0.8160621518581079,0.0072229782107384585,0.021406302112658468,0.054268499914813875,0.03419842543523348,0.5704047537595345,0.0020579016924546973,0.016113900532249432,0.010045312793396455,0.012921077541971826
RWA,0.2788967472765318,0.26137406720462403,0.11163410375167343,0.007438695552753503,0.009420196744395952,0.006994008646660824,9.75319658419873e-4,0.07915713470893447,0.0035880179846393885,0.003863227977763723,0.02584344182043495,0.20338422744737353,0.004338451154215486,0.006465483274994451,0.006480054442551986,0.0016288678445212155,0.004049775353798058,0.21577421702921284,0.0036275572067159235,0.00846008854305841,0.018134657619525745,0.016294498293475138,0.8660932199922233,0.0027165939091307323,0.005691233942790824,0.006491025673479778,0.0025441918917486154,0.18241009492382437,0.002327065244970933,4.380905019505292e-4,0.002815988023201822,0.003380181410268151
SAU,0.4946963551648073,0.3043922738969929,0.19409149661550998,0.002499231976221213,0.007728587274728916,0.007172049879940655,0.0014611631552892224,0.18509994544585992,0.027044347827792366,0.0362958467839091,0.07892552477752672,0.5365612008477431,4.991029408672779e-4,0.0013127722262901375,0.001346238051464482,0.001227431044750972,5.40357658863051e-4,0.7544642116902224,0.006683214894673803,0.01456824873117639,0.034288336339612514,0.02463968453886903,0.6803344296848668,0.004981032270665309,0.013451607937958748,0.019956067519881274,0.015079871776692502,0.7656453484818911,0.0014099624516633474,0.0042572296273562125,0.004225849427710024,0.007084977521488971
SDN,0.3241897811237023,0.23346668535938095,0.14902172123240284,4.337131742926432e-4,0.001059477072471628,0.0012917369153145597,9.148009880666047e-5,0.06436205861807891,0.003757407730282823,0.00756381308963022,0.019911102951438272,0.21942905782553823,6.064806265370681e-5,1.464147226739772e-4,2.7865051564150895e-4,2.0793835274035495e-4,1.0275668340503715e-4,0.6055884101726686,0.005541792291870962,0.01103236621533758,0.027995400843081053,0.023952400661583537,0.8261734941883372,0.019217021412540138,0.06798313368842934,0.024090425443694836,0.007273679049055516,0.3031744697884134,4.679482447899425e-4,5.258833898695031e-4,0.0038155370354043786,0.006812911657494467
SEN,0.3157506490249061,0.2305366518481767,0.16236418709047343,0.004116267461097306,0.008305003562449308,0.02512935083822735,0.010633618573312485,0.3510867512710024,0.009145553679176861,0.029362767207774507,0.08014313280325083,0.2974898977573653,0.0014764482230768179,0.003494585830870029,0.005028199732364222,0.002675554363181174,0.0019803273856139835,0.3599395689439431,0.0056942174502898546,0.011910704808726481,0.02871571598961378,0.02234910885787919,0.7458615452947381,0.0017655308840291704,0.004411773632923366,0.008385127335387885,0.00649654199289539,0.3738858619872873,0.0014053579564598819,0.005500543693910566,0.0034057057126452767,0.00944512053444781
SGP,0.39652881217974456,0.24282682234653058,0.12840259188018158,0.0057684652256528544,0.014156404485286265,0.013612327201125877,0.00929179057128699,0.60708915413913,0.1660702063571549,0.24303148252165366,0.2834598299150473,0.5751207717552317,0.0052597276892028125,0.017315387445206564,0.013716598864122556,0.00896608648592288,0.004619453544588932,0.5606681094052123,0.0034953164879642745,0.008124097202925283,0.01806655107749783,0.013405478935519145,0.6893455481379608,0.0035290331070386475,0.010611576389589069,0.013662610466446444,0.006402223715624139,0.37240860902970224,0.005125745316714958,0.008536894985982355,0.0025252592207573076,0.006244748798597582
SHN,0,0.12697467366009685,0,0,0,0,0,0,0.007294575507876209,0.008846206169973227,0.058752767092219306,0.29464585772715335,0.0011922066508899703,0.003166871436826614,0.002515816566054165,0.0024198768493682845,0.00205660981908322,0.9216739874207319,0,0,0,0,0.47243003340929945,0,0,0,0,0.47682406229529867,0,0,0,0
SLB,0.2536182331170496,0.23103230113516557,0.18101802838073128,NA,NA,NA,4.083131978341165e-4,0,0.0022299909540455685,0.0019621111042054974,0.010082494716736529,0.27702987905980253,2.0069939075673164e-4,0.0032654126548615314,0.0010063105911203693,8.237894139611672e-4,1.7486733184972198e-4,0.7143767361386699,0.010493318575469663,0.023787261332224866,0.04873813344348079,0.03965310773120516,0.7836389447874422,0.008953498905516756,0.025230475919859798,0.02181174197280636,0.021820150519517835,0.7500268806931883,NA,NA,0.009107883855593815,0.012148832724705806
SLE,0.247273055087903,0.2449733569124232,0.16092796088352762,NA,NA,NA,0.0024672982554094862,0,0.01601255190788178,0.016294482989729155,0.07789690040961857,0.3809473875622201,0.004093860616053649,0.010010633422361673,0.00825885153315207,0.00307181746227124,0.005383241831599744,0.34500281185203496,0.006231236719485249,0.012368912327408752,0.0314794640068035,0.027777506481520425,0.8232105406381172,0.009263757623916876,0.020460160047791654,0.018456900880179386,0.004765093061524351,0.24533527526561272,NA,NA,0.005869866886814856,0.007170613502436106
SLV,0.4872939363225109,0.24856977883642273,0.13238256414519498,0.009081046943032176,0.013901978255713019,0.024595818257941444,0.023985753872742425,0.8952932454350374,0.017280684731484953,0.11152222202551956,0.15370767844325595,0.18609695381710897,0.004439969824719125,0.008421243074658068,0.011731082009829686,0.010629426649500076,0.007231019338094211,0.8634887130032479,0.004850454555798662,0.009641798111654182,0.024242426341312687,0.018642964930989436,0.7453852349864112,0.0026380774393316674,0.0062476831234669844,0.01098539802222113,0.00893099611002684,0.7874976474420564,0.004597014045610476,0.011072873171792326,0.00226342670264452,0.006260462300327517
SMR,0.12402099975851356,0.1809373835864733,0.02122802322589447,NA,NA,NA,0.009386971000623249,0,0.014384521858269645,0.03461019651317056,0.11330987540522583,0.37635234298944154,0.003494939009838656,0.008453775863927572,0.009915988572842588,0.008951137009142119,0.0051371376836808185,0.8229533850448985,8.405351411005536e-4,0.001690455179323608,0.0049882304226832735,0.0046391162649537035,0.8523403192639887,0.0018804625652825253,0.004884945917920229,0.004758629266474317,0.004229091096683727,0.901942009317419,NA,NA,4.937002343671468e-4,0.0011736163626663684
